,ANALYSER_NAME,ANALYSER_VERSION,ANALYSIS_DATE,FIELD_SID_ANIMAL_NAME,FIELD_SID_OWNER_LASTNAME,FIELD_SID_PATIENT_ID,FIELD_SID_PATIENT_LAST_NAME,FIELD_SID_SAMPLE_ID,FIELD_SID_SPECIES_ID,FLAGS_HISTOGRAM_SampleHistogram,MPV_HighLimit,MPV_LowLimit,MPV_Value,PLT_HighLimit,PLT_LowLimit,PLT_Value,PLT_THRESHOLDS_SampleThresholds,HCT_HighLimit,HCT_LowLimit,HCT_Value,HGB_HighLimit,HGB_LowLimit,HGB_Value,HGB_HISTOGRAM_SampleHistogram,MCH_HighLimit,MCH_LowLimit,MCH_Value,MCHC_HighLimit,MCHC_LowLimit,MCHC_Value,MCV_HighLimit,MCV_LowLimit,MCV_Value,RBC_HighLimit,RBC_LowLimit,RBC_Value,RDW_HighLimit,RDW_LowLimit,RDW_Value,TEMPERATURE,UNITS,EOS#_HighLimit,EOS#_LowLimit,EOS#_Value,EOS%_EOS,EOS%_HighLimit,EOS%_LowLimit,EOS%_Value,GRA#_HighLimit,GRA#_LowLimit,GRA#_Value,GRA%_HighLimit,GRA%_LowLimit,GRA%_Value,GRA%_HISTOGRAM_SampleHistogram,LYM#_HighLimit,LYM#_LowLimit,LYM#_Value,LYM%_HighLimit,LYM%_LowLimit,LYM%_Value,MON#_HighLimit,MON#_LowLimit,MON#_Value,MON%_HighLimit,MON%_LowLimit,MON%_Value,MON%_THRESHOLDS_SampleThresholds,WBC_HighLimit,WBC_LowLimit,WBC_Value,genetic_background,Genotype,Treatment,sex,date_of_birth,date_of_treatment,date_sacrificed,age_at_treatment,age_w,weeks_after_treat
98,MICROS60,V2.8 ,19-01-22 18:57,BLOOD,GUEZGUEZ,1234,,AUTOSID099,mouse,0;0;1;8;17;29;41;54;63;75;86;95;104;107;107;104;98;91;88;80;74;67;61;56;49;43;39;34;30;26;23;22;18;15;13;12;10;9;8;8;8;7;6;6;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;3;3;3;4;4;5;5;7;8;8;8;9;11;12;13;14;15;17;18;20;21;22;26;29;32;36;40;43;47;50;57;65;71;75;82;89;96;103;113;124;130;138;149;159;169;182;191;200;206;210;216;221;221;223;222;0;,7.3,4.6,5.5,600,140,870,72,52,36,54.9,18,11.1,17.5,0;0;0;0;0;0;0;0;0;0;1;3;8;14;32;63;108;154;192;223;215;198;169;148;134;120;111;102;87;73;55;45;29;25;18;17;15;14;13;11;11;10;9;8;8;7;6;5;5;4;3;3;1;1;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.7,42,21.6,31.8,69,44,49,12,5,11.16,25,21,15.8,20.2,Standard,0,0,0.03,1,0,0,0.6,6.8,1.2,0.7,99,0,10.8,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;6;20;42;76;121;154;194;212;223;208;186;162;138;120;105;94;84;76;70;66;57;48;38;40;37;37;32;32;29;26;20;17;16;17;21;21;20;17;14;14;13;12;13;12;10;8;6;6;5;5;4;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.8,99,0,85.6,0.8,0.3,0.2,99,0,3.6,000;000;096;049;053,15,3,5.7,C57BL6,Cre-,TMX,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
99,MICROS60,V2.8 ,19-01-22 19:00,BLOOD,GUEZGUEZ,1198,,AUTOSID100,mouse,0;0;1;5;11;20;28;38;45;51;58;65;69;69;67;63;58;51;48;44;39;34;30;28;24;22;18;17;14;13;11;10;8;8;7;6;5;4;4;4;3;3;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;3;3;4;4;5;5;6;7;7;8;9;10;11;13;14;16;16;18;20;23;25;28;31;34;38;42;46;51;59;64;71;80;86;93;101;110;117;126;133;140;147;152;161;171;177;187;197;203;207;212;216;220;221;221;223;220;0;,7.3,4.6,5.3,600,140,717,72,52,36,61.1,18,11.1,19.3,0;0;0;0;0;0;0;0;0;0;2;5;11;25;55;103;147;196;219;223;199;177;150;133;125;115;103;90;74;58;46;33;29;20;18;17;15;13;11;12;12;11;10;10;8;7;5;5;5;3;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.1,42,21.6,31.6,69,44,48,12,5,12.81,25,21,16.2,20.36,Standard,0,0,0.05,1,0,0,0.8,6.8,1.2,1.0,99,0,12.4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;6;22;50;84;121;159;197;218;223;210;196;173;151;128;118;107;96;82;70;62;57;54;50;44;40;35;32;30;28;23;23;21;20;19;21;22;22;16;15;13;14;14;13;13;12;11;11;12;11;8;6;6;5;5;3;2;3;3;2;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,6.1,99,0,84.3,0.8,0.3,0.2,99,0,3.3,000;000;096;049;053,15,3,7.3,C57BL6,Cre+,TMX,m,2021-09-20T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.142857142857142,24.0,11.857142857142858
100,MICROS60,V2.8 ,19-01-22 19:01,BLOOD,GUEZGUEZ,1199,,AUTOSID101,mouse,0;0;1;6;14;23;33;44;55;66;75;85;92;93;92;90;86;78;72;65;61;54;49;46;40;35;30;28;24;23;19;18;14;13;12;11;9;9;8;7;7;6;4;4;4;4;3;3;3;3;3;3;3;4;4;4;4;4;4;6;6;6;6;6;6;7;7;7;7;7;8;9;9;11;11;12;14;17;18;18;20;22;23;25;28;29;33;34;37;41;45;49;55;61;70;77;81;90;97;104;113;124;134;141;149;161;176;189;204;218;223;223;223;223;223;223;223;223;223;223;223;223;223;223;223;223;223;0;,7.3,4.6,5.9,600,140,517,72,52,36,65.6,18,11.1,20.1,0;0;0;0;0;0;0;0;0;0;3;6;11;26;44;81;122;172;201;223;217;203;170;150;136;128;115;97;88;67;50;46;36;27;21;18;17;17;14;14;15;13;11;10;9;8;7;7;6;6;3;3;2;2;2;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.1,42,21.6,30.7,69,44,49,12,5,13.34,25,21,16.5,20.36,Standard,0,0,0.02,1,0,0,0.3,6.8,1.2,1.4,99,0,13.3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;24;52;91;134;171;204;217;223;211;199;182;160;135;112;96;85;73;66;59;51;44;38;33;28;27;25;26;25;24;22;20;21;21;21;19;19;18;20;18;18;16;16;13;13;13;11;9;8;10;11;10;7;7;6;4;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,7.8,99,0,84.0,0.8,0.3,0.2,99,0,2.7,000;000;096;049;053,15,3,9.4,C57BL6,Cre-,TMX,m,2021-09-20T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.142857142857142,24.0,11.857142857142858
101,MICROS60,V2.8 ,19-01-22 19:03,BLOOD,GUEZGUEZ,1233,,AUTOSID102,mouse,0;0;0;7;19;34;49;63;76;89;103;111;120;121;115;107;98;90;81;72;62;54;49;43;39;34;30;26;23;19;17;15;12;11;10;8;7;7;6;6;5;5;4;3;3;3;2;2;1;1;2;2;2;3;3;3;3;3;3;3;2;2;2;2;2;2;2;2;2;2;3;3;4;4;4;5;5;6;7;7;7;7;8;9;11;12;13;15;17;19;21;23;26;28;31;35;38;40;42;47;53;60;65;72;81;87;95;104;113;122;132;140;152;163;172;182;191;201;208;215;218;221;223;222;222;222;223;0;,7.3,4.6,5.2,600,140,870,72,52,36,54.4,18,11.1,17.3,0;0;0;0;0;0;0;0;0;0;2;4;8;20;37;78;127;169;211;223;222;192;167;156;134;127;110;99;82;66;53;41;27;22;17;15;13;13;12;11;10;11;10;8;7;6;4;4;4;4;3;3;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.4,42,21.6,31.8,69,44,48,12,5,11.25,25,21,16.1,20.34,Standard,0,0,0.05,1,0,0,1.1,6.8,1.2,0.6,99,0,10.4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;19;40;75;122;170;207;219;223;217;208;196;172;152;133;121;108;94;84;75;66;63;52;49;40;35;28;22;21;21;19;19;17;17;19;19;19;17;15;14;14;14;12;12;10;10;7;7;7;7;5;3;3;1;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.1,99,0,87.0,0.8,0.3,0.1,99,0,2.6,000;000;096;049;053,15,3,4.8,C57BL6,Cre+,TMX,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
102,MICROS60,V2.8 ,27-01-22 18:22,BLOOD,GUEZGUEZ,1235,,AUTOSID103,mouse,0;0;2;7;19;33;45;58;72;83;94;102;109;112;109;102;95;87;78;71;64;58;52;47;40;36;33;28;24;21;18;16;15;11;10;8;7;7;6;5;5;4;4;4;3;3;2;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;4;5;5;6;6;7;8;9;9;10;13;15;15;16;17;17;19;20;22;25;26;30;33;37;40;47;51;60;65;72;78;85;95;101;109;114;120;126;131;137;147;155;164;174;183;197;204;209;215;218;220;223;220;218;217;0;,7.3,4.6,5.3,600,140,621,72,52,36,50.9,18,11.1,15.7,0;0;0;0;0;0;0;0;0;0;2;5;9;19;39;69;106;152;200;223;220;211;191;176;152;138;124;111;94;81;64;54;42;29;23;20;17;16;13;13;12;9;9;9;8;7;6;6;4;3;3;3;2;2;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.2,42,21.6,30.8,69,44,49,12,5,10.28,25,21,16.9,20.09,Standard,0,0,0.02,1,0,0,0.3,6.8,1.2,0.9,99,0,12.4,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;17;43;76;117;164;201;223;215;214;202;190;165;144;129;114;102;91;82;73;62;55;51;47;45;38;33;30;27;25;23;23;23;22;21;22;22;21;18;16;13;13;15;13;13;13;15;13;10;7;6;6;5;3;2;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,5.6,99,0,84.4,0.8,0.3,0.2,99,0,3.2,000;000;096;049;053,15,3,6.7,C57BL6,Cre+,vehicle,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
103,MICROS60,V2.8 ,27-01-22 18:23,BLOOD,GUEZGUEZ,1204,,AUTOSID104,mouse,0;0;3;15;35;55;77;100;120;138;156;174;184;186;178;168;156;143;130;119;108;95;87;77;70;63;55;48;44;39;33;29;25;23;19;16;14;12;10;9;8;8;7;6;6;5;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;5;5;6;6;6;8;9;9;10;12;13;15;18;19;22;25;27;29;33;36;38;41;44;49;54;59;63;71;78;84;91;101;110;118;127;134;143;150;159;168;178;184;193;199;204;210;214;218;220;222;222;223;0;,7.3,4.6,5.2,600,140,1445,72,52,36,43.7,18,11.1,13.7,0;0;0;0;0;0;0;0;0;0;2;5;10;25;48;93;135;193;218;223;196;172;150;137;128;114;97;83;68;53;39;29;20;18;13;11;10;10;9;9;6;7;7;6;5;5;3;3;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.7,42,21.6,31.5,69,44,47,12,5,9.36,25,21,15.9,20.04,Standard,0,0,0.04,1,0,0,0.8,6.8,1.2,1.2,99,0,18.6,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;27;57;98;150;191;218;223;217;208;191;169;144;123;115;105;97;83;73;60;52;44;41;36;31;28;30;31;31;30;28;28;31;31;31;31;30;30;31;34;34;33;30;30;28;27;21;18;15;13;11;8;7;5;4;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.8,99,0,78.4,0.8,0.3,0.1,99,0,3.0,000;000;096;049;053,15,3,6.1,C57BL6,Cre+,TMX,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
104,MICROS60,V2.8 ,27-01-22 18:25,BLOOD,GUEZGUEZ,1230,,AUTOSID105,mouse,0;0;3;14;29;49;68;89;105;121;136;153;162;164;158;149;136;124;114;103;94;81;72;65;57;50;46;39;35;30;26;24;20;17;15;13;11;9;8;7;6;5;5;4;4;3;3;3;2;2;2;3;2;2;2;2;3;3;3;3;2;2;2;2;2;3;2;2;2;2;2;3;3;4;4;4;5;5;7;8;9;9;9;9;11;14;15;17;17;20;20;23;24;27;29;30;33;36;39;41;47;50;56;61;67;73;80;89;96;104;114;129;139;151;164;173;183;190;200;207;211;214;218;219;218;221;223;0;,7.3,4.6,5.2,600,140,864,72,52,36,50.7,18,11.1,16.1,0;0;0;0;0;0;0;0;0;0;1;4;6;12;25;52;91;141;186;222;223;201;176;157;137;124;110;98;84;74;58;51;36;23;21;17;13;14;10;11;10;9;9;7;8;7;5;6;3;4;3;3;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.7,42,21.6,31.7,69,44,50,12,5,10.24,25,21,15.6,20.05,Standard,0,0,0.03,1,0,0,0.3,6.8,1.2,1.3,99,0,11.7,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;16;38;74;121;165;201;222;223;214;200;184;166;145;130;118;103;89;74;65;59;50;45;37;34;30;27;23;21;21;21;20;20;18;18;18;20;19;18;17;17;13;12;11;11;11;12;10;9;8;6;4;4;4;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,8.5,99,0,85.7,0.8,0.3,0.2,99,0,2.6,000;000;096;049;053,15,3,10.0,C57BL6,Cre+,TMX,f,2021-10-18T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.142857142857142,20.0,11.857142857142858
105,MICROS60,V2.8 ,27-01-22 18:27,BLOOD,GUEZGUEZ,1206,,AUTOSID106,mouse,0;0;2;11;27;44;60;77;92;106;119;130;138;138;130;120;111;99;88;79;70;62;55;49;44;38;34;30;27;24;21;18;16;13;12;10;9;8;7;7;7;6;5;4;4;4;3;3;3;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;4;4;4;5;5;6;6;7;8;9;10;12;13;15;17;19;22;24;27;30;33;37;40;44;49;53;59;65;73;79;87;93;100;109;114;122;130;138;146;155;161;172;183;191;203;211;215;218;219;220;223;221;218;216;212;0;,7.3,4.6,5.1,600,140,1306,72,52,36,48.4,18,11.1,15.4,0;0;0;0;0;0;0;0;0;0;2;6;15;32;64;113;168;202;223;204;176;152;130;126;116;108;89;74;56;42;35;25;20;16;14;11;11;11;10;9;8;8;6;4;4;3;3;2;2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.6,42,21.6,31.9,69,44,46,12,5,10.58,25,21,16.2,20.05,Standard,0,0,0.05,1,0,0,0.7,6.8,1.2,1.5,99,0,18.1,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;21;46;86;128;166;199;221;223;205;179;160;140;124;110;99;92;82;72;61;52;47;42;38;36;32;29;26;27;28;29;28;27;27;29;30;29;29;30;31;30;27;25;23;21;20;18;16;14;13;12;10;7;4;3;3;3;2;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,6.0,99,0,79.0,0.8,0.3,0.2,99,0,2.9,000;000;096;049;053,15,3,7.7,C57BL6,Cre-,TMX,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
106,MICROS60,V2.8 ,27-01-22 18:28,BLOOD,GUEZGUEZ,1202,,AUTOSID107,mouse,0;0;0;4;12;21;31;40;51;60;67;75;81;85;84;81;76;72;66;60;57;54;50;45;40;37;34;31;28;26;23;19;17;16;14;12;11;9;8;7;5;5;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;4;4;5;5;6;6;7;7;7;7;8;8;9;10;10;11;12;14;14;17;18;18;21;22;24;26;29;30;33;34;37;40;44;50;53;57;63;69;73;78;85;91;96;102;111;121;130;136;146;157;167;173;182;191;200;203;208;212;215;217;219;222;223;221;0;,7.3,4.6,5.8,600,140,726,72,52,36,46.3,18,11.1,14.2,0;0;0;0;0;0;0;0;0;0;5;9;16;27;57;97;141;188;205;223;218;191;170;152;133;125;103;92;74;61;46;37;26;21;16;15;13;13;11;10;10;10;8;8;6;6;4;5;3;3;2;2;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,14.6,42,21.6,30.8,69,44,47,12,5,9.77,25,21,16.9,20.02,Standard,0,0,0.38,1,0,0,5.5,6.8,1.2,1.5,99,0,20.6,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;13;22;38;64;98;133;170;203;221;223;205;179;154;133;118;104;91;85;76;65;55;48;48;48;46;40;34;32;34;35;35;31;34;31;29;26;26;26;23;22;22;23;21;18;17;18;18;18;17;15;14;13;13;11;10;9;7;5;3;3;5;6;5;5;3;3;5;5;2;2;2;3;3;2;3;2;2;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;0;0;,3.2,1.2,5.2,99,0,76.1,0.8,0.3,0.2,99,0,3.3,000;000;096;049;053,15,3,6.9,C57BL6,Cre+,vehicle,m,2021-09-21T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,12.0,23.857142857142858,11.857142857142858
107,MICROS60,V2.8 ,27-01-22 18:30,BLOOD,GUEZGUEZ,1229,,AUTOSID108,mouse,0;0;3;14;36;55;74;94;112;127;143;157;168;169;156;148;136;122;109;100;88;77;67;57;50;42;37;34;29;25;21;20;17;15;14;12;10;8;7;6;5;5;5;4;4;3;3;3;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;3;3;3;3;4;5;4;4;4;4;5;5;5;7;7;8;10;11;14;15;16;17;18;20;24;25;28;31;33;36;39;43;48;52;56;60;67;73;80;88;96;105;115;124;134;147;158;169;181;189;198;206;211;217;220;223;223;0;,7.3,4.6,5.0,600,140,1119,72,52,36,52.0,18,11.1,16.6,0;0;0;0;0;0;0;0;0;0;1;2;6;12;26;54;96;150;197;223;209;189;160;139;137;124;112;102;91;72;54;44;31;21;17;14;11;13;10;11;10;8;8;8;7;5;4;4;4;4;2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.6,42,21.6,31.9,69,44,49,12,5,10.6,25,21,15.5,20.05,Standard,0,0,0.02,1,0,0,0.4,6.8,1.2,0.8,99,0,11.3,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;24;44;72;108;153;197;217;223;209;194;177;162;147;127;110;99;85;73;64;61;57;51;42;36;32;29;28;28;24;21;21;24;24;22;20;21;20;20;16;12;10;10;12;12;9;8;6;5;5;5;5;4;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,5.1,99,0,85.6,0.8,0.3,0.1,99,0,3.1,000;000;096;049;053,15,3,6.0,C57BL6,Cre-,TMX,f,2021-10-18T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.142857142857142,20.0,11.857142857142858
108,MICROS60,V2.8 ,27-01-22 18:31,BLOOD,GUEZGUEZ,1236,,AUTOSID109,mouse,0;0;3;10;24;38;52;65;81;93;106;115;120;121;113;104;97;88;79;70;61;55;48;43;38;34;29;25;20;18;15;13;12;10;9;8;6;6;6;5;4;4;3;3;3;3;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;3;3;3;3;3;3;3;3;3;3;4;5;6;6;6;7;8;9;9;10;11;12;13;15;15;18;19;22;25;28;33;37;40;44;50;53;58;65;70;75;81;88;96;103;113;122;133;139;149;164;175;186;196;203;209;213;216;220;223;218;216;214;0;,7.3,4.6,5.1,600,140,902,72,52,36,52.5,18,11.1,16.6,0;0;0;0;0;0;0;0;0;0;2;4;8;16;35;73;123;183;211;223;201;178;149;131;130;119;104;94;78;62;41;33;24;19;17;15;12;12;14;12;11;11;9;7;5;5;5;5;3;2;3;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,24.5,12,15.2,42,21.6,31.7,69,44,48,12,5,10.95,25,21,15.6,20.05,Standard,0,0,0.04,1,0,0,0.8,6.8,1.2,0.6,99,0,9.6,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;42;79;125;165;203;221;223;212;201;186;170;141;122;102;94;82;73;60;55;49;46;37;28;24;22;21;19;18;19;18;18;16;13;12;12;15;15;18;15;13;12;10;9;7;6;4;3;3;3;3;3;4;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;,3.2,1.2,4.5,99,0,88.0,0.8,0.3,0.1,99,0,2.4,000;000;096;049;053,15,3,5.2,C57BL6,Cre+,vehicle,f,2021-10-13T00:00:00.000000000,2021-12-14T00:00:00.000000000,2022-03-07T00:00:00.000000000,8.857142857142858,20.714285714285715,11.857142857142858
